Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 850,183,   3,  769.69,    0.00,    0.80,   16.50,   18.00,   19.78,   17.54,   17.58
 851,184,   3,  769.69,    0.00,    0.80,   16.30,   18.40,   18.76,   17.62,   17.65
 852,185,   3,  769.69,    0.00,    0.80,   14.40,   17.35,   17.98,   17.67,   17.64
 853,186,   3,  769.69,    0.00,    0.80,   15.40,   16.90,   17.62,   17.60,   17.56
 854,187,   3,  769.69,    0.00,    0.80,   16.90,   18.15,   17.90,   17.52,   17.55
 855,188,   3,  769.69,    0.00,    0.80,   14.10,   17.50,   17.42,   17.57,   17.55
 856,189,   3,  769.69,    0.00,    0.80,   12.90,   15.50,   16.74,   17.52,   17.45
 857,190,   3,  769.69,    0.00,    0.80,   13.10,   15.00,   16.48,   17.39,   17.33
 858,191,   3,  769.69,    0.00,    0.80,   12.90,   15.00,   15.98,   17.28,   17.22
 859,192,   3,  769.69,    0.00,    0.80,   11.10,   14.00,   14.82,   17.17,   17.02
 860,193,   3,  769.69,    0.00,    0.80,   13.90,   14.50,   14.78,   16.89,   16.87
 861,194,   3,  769.69,    0.00,    0.80,   13.70,   15.80,   14.94,   16.85,   16.80
 862,195,   3,  769.69,    0.00,    0.80,   14.70,   16.20,   15.26,   16.75,   16.75
 863,196,   3,  769.69,    0.00,    0.80,   15.50,   17.10,   15.78,   16.76,   16.76
 864,197,   3,  769.69,    0.00,    0.80,   15.10,   17.30,   16.58,   16.76,   16.78
 865,198,   3,  769.69,    0.00,    0.80,   15.80,   17.45,   16.96,   16.79,   16.84
 866,199,   3,  769.69,    0.00,    0.80,   17.30,   18.55,   17.68,   16.89,   16.99
 867,200,   3,  769.69,    0.00,    0.80,   18.40,   19.85,   18.42,   17.07,   17.19
 868,201,   3,  769.69,    0.00,    0.80,   20.80,   21.60,   19.48,   17.29,   17.45
 869,202,   3,  769.69,    0.00,    0.80,   16.40,   20.60,   19.74,   17.59,   17.64
 870,203,   3,  769.69,    0.00,    0.80,   15.00,   17.70,   19.58,   17.69,   17.69
 871,204,   3,  769.69,    0.00,    0.80,   14.90,   16.95,   19.10,   17.70,   17.71
 872,205,   3,  769.69,    0.00,    0.80,   14.90,   16.90,   18.40,   17.71,   17.71
 873,206,   3,  769.69,    0.00,    0.80,   16.70,   17.80,   17.58,   17.70,   17.72
 874,207,   3,  769.69,    0.00,    0.80,   16.90,   18.80,   17.68,   17.73,   17.77
 875,208,   3,  769.69,    0.00,    0.80,   17.90,   19.40,   18.26,   17.81,   17.85
 876,209,   3,  769.69,    0.00,    0.80,   17.10,   19.50,   18.70,   17.88,   17.91
 877,210,   3,  769.69,    0.00,    0.80,   18.10,   19.60,   19.34,   17.94,   18.02
 878,211,   3,  769.69,    0.00,    0.80,   15.30,   18.70,   19.06,   18.09,   18.06
 879,212,   3,  769.69,    0.00,    0.80,   15.70,   17.50,   18.82,   18.05,   18.03
 880,213,   3,  769.69,    0.00,    0.80,   16.10,   17.90,   18.46,   18.02,   18.05
 881,214,   3,  769.69,    0.00,    0.80,   18.30,   19.20,   18.70,   18.07,   18.14
 882,215,   3,  769.69,    0.00,    0.80,   19.00,   20.65,   18.88,   18.21,   18.28
 883,216,   3,  769.69,    0.00,    0.80,   16.30,   19.65,   19.08,   18.35,   18.37
 884,217,   3,  769.69,    0.00,    0.80,   15.40,   17.85,   19.02,   18.38,   18.37
 885,218,   3,  769.69,    0.00,    0.80,   18.40,   18.90,   19.48,   18.36,   18.41
 886,219,   3,  769.69,    0.00,    0.80,   22.20,   22.30,   20.26,   18.46,   18.63
 887,220,   3,  769.69,    0.00,    0.80,   22.90,   24.55,   21.04,   18.78,   18.97
 888,221,   3,  769.69,    0.00,    0.80,   23.00,   24.95,   22.38,   19.14,   19.32
 889,222,   3,  769.69,    0.00,    0.80,   22.90,   24.95,   23.88,   19.49,   19.64
 890,223,   3,  769.69,    0.00,    0.80,   23.60,   25.25,   24.92,   19.78,   19.98
 891,224,   3,  769.69,    0.00,    0.80,   20.70,   24.15,   24.62,   20.15,   20.26
 892,225,   3,  769.69,    0.00,    0.80,   19.80,   22.25,   24.00,   20.35,   20.43
 893,226,   3,  769.69,    0.00,    0.80,   19.60,   21.70,   23.32,   20.50,   20.56
 894,227,   3,  769.69,    0.00,    0.80,   19.20,   21.40,   22.58,   20.62,   20.66
 895,228,   3,  769.69,    0.00,    0.80,   21.80,   22.50,   22.22,   20.70,   20.80
 896,229,   3,  769.69,    0.00,    0.80,   22.70,   24.25,   22.62,   20.89,   21.01
 897,230,   3,  769.69,    0.00,    0.80,   22.50,   24.60,   23.16,   21.12,   21.23
 898,231,   3,  769.69,    0.00,    0.80,   20.30,   23.40,   23.30,   21.33,   21.36
 899,232,   3,  769.69,    0.00,    0.80,   19.80,   22.05,   23.42,   21.38,   21.41
 900,233,   3,  769.69,    0.00,    0.80,   19.60,   21.70,   22.98,   21.44,   21.42
 901,234,   3,  769.69,    0.00,    0.80,   20.00,   21.80,   22.44,   21.40,   21.40
 902,235,   3,  769.69,    0.00,    0.80,   20.40,   22.20,   22.02,   21.39,   21.42
 903,236,   3,  769.69,    0.00,    0.80,   18.00,   21.20,   21.56,   21.44,   21.40
 904,237,   3,  769.69,    0.00,    0.80,   15.60,   18.80,   20.72,   21.37,   21.25
 905,238,   3,  769.69,    0.00,    0.80,   14.80,   17.20,   19.76,   21.14,   21.03
 906,239,   3,  769.69,    0.00,    0.80,   17.10,   17.95,   19.18,   20.92,   20.84
 907,240,   3,  769.69,    0.00,    0.80,   14.80,   17.95,   18.06,   20.77,   20.63
 908,241,   3,  769.69,    0.00,    0.80,   14.70,   16.75,   17.40,   20.49,   20.35
 909,242,   3,  769.69,    0.00,    0.80,   15.30,   17.00,   17.34,   20.23,   20.13
 910,243,   3,  769.69,    0.00,    0.80,   15.40,   17.35,   17.46,   20.04,   19.95
 911,244,   3,  769.69,    0.00,    0.80,   15.10,   17.25,   17.06,   19.87,   19.79
 912,245,   3,  769.69,    0.00,    0.80,   14.40,   16.75,   16.98,   19.72,   19.62
 913,246,   3,  769.69,    0.00,    0.80,   15.10,   16.75,   17.06,   19.54,   19.46
 914,247,   3,  769.69,    0.00,    0.80,   14.50,   16.80,   16.90,   19.39,   19.28
 915,248,   3,  769.69,    0.00,    0.80,   17.00,   17.75,   17.22,   19.19,   19.16
 916,249,   3,  769.69,    0.00,    0.80,   15.30,   18.15,   17.26,   19.13,   19.06
 917,250,   3,  769.69,    0.00,    0.80,   13.70,   16.50,   17.12,   19.00,   18.89
 918,251,   3,  769.69,    0.00,    0.80,   14.20,   15.95,   16.94,   18.80,   18.72
 919,252,   3,  769.69,    0.00,    0.80,   16.80,   17.50,   17.40,   18.64,   18.62
 920,253,   3,  769.69,    0.00,    0.80,   16.30,   18.55,   17.26,   18.59,   18.54
 921,254,   3,  769.69,    0.00,    0.80,   13.50,   16.90,   16.90,   18.49,   18.40
 922,255,   3,  769.69,    0.00,    0.80,    8.20,   12.85,   15.80,   18.32,   18.05
 923,256,   3,  769.69,    0.00,    0.80,   14.80,   13.50,   15.92,   17.81,   17.74
 924,257,   3,  769.69,    0.00,    0.80,   15.90,   17.35,   15.74,   17.69,   17.64
 925,258,   3,  769.69,    0.00,    0.80,   17.40,   18.65,   15.96,   17.60,   17.63
 926,259,   3,  769.69,    0.00,    0.80,   18.40,   19.90,   16.94,   17.65,   17.71
 927,260,   3,  769.69,    0.00,    0.80,   15.50,   18.95,   18.40,   17.76,   17.74
 928,261,   3,  769.69,    0.00,    0.80,   11.40,   15.45,   17.72,   17.73,   17.62
 929,262,   3,  769.69,    0.00,    0.80,    9.80,   12.60,   16.50,   17.51,   17.35
 930,263,   3,  769.69,    0.00,    0.80,   11.50,   12.65,   15.32,   17.21,   17.09
 931,264,   3,  769.69,    0.00,    0.80,   12.20,   13.85,   14.08,   16.99,   16.88
 932,265,   3,  769.69,    0.00,    0.80,   12.80,   14.50,   13.54,   16.79,   16.71
 933,266,   3,  769.69,    0.00,    0.80,   13.50,   15.15,   13.96,   16.63,   16.57
 934,267,   3,  769.69,    0.00,    0.80,   14.90,   16.20,   14.98,   16.51,   16.50
 935,268,   3,  769.69,    0.00,    0.80,   15.90,   17.40,   15.86,   16.48,   16.50
 936,269,   3,  769.69,    0.00,    0.80,   12.80,   16.35,   15.98,   16.52,   16.43
 937,270,   3,  769.69,    0.00,    0.80,   13.20,   15.00,   16.06,   16.35,   16.28
 938,271,   3,  769.69,    0.00,    0.80,   17.80,   17.50,   16.92,   16.22,   16.28
 939,272,   3,  769.69,    0.00,    0.80,   14.10,   17.95,   16.76,   16.34,   16.30
 940,273,   3,  769.69,    0.00,    0.80,   13.10,   15.60,   16.20,   16.26,   16.22
 941,274,   3,  769.69,    0.00,    0.80,   13.90,   15.50,   16.42,   16.18,   16.15
 942,275,   3,  769.69,    0.00,    0.80,   13.60,   15.75,   16.50,   16.12,   16.08
 943,276,   3,  769.69,    0.00,    0.80,   14.70,   16.15,   15.88,   16.04,   16.02
 944,277,   3,  837.60,    0.00,    0.87,   15.30,   17.00,   16.12,   16.00,   15.99
 945,278,   3,  905.52,    0.00,    0.94,   14.70,   17.00,   16.44,   15.98,   15.98
 946,279,   3,  973.43,    0.00,    1.01,   13.20,   15.95,   16.30,   15.97,   15.93
 947,280,   3, 1041.35,    0.00,    1.08,   11.90,   14.55,   15.96,   15.90,   15.83
 948,281,   3, 1109.26,    0.00,    1.15,   12.80,   14.35,   15.58,   15.77,   15.73
 949,282,   3, 1177.17,    0.00,    1.22,   12.20,   14.50,   14.96,   15.70,   15.64
 950,283,   3, 1245.09,    0.00,    1.29,   11.60,   13.90,   14.34,   15.59,   15.53
 951,284,   3, 1313.00,    0.00,    1.36,   10.00,   12.80,   13.70,   15.49,   15.41
 952,285,   3, 1380.91,    0.00,    1.44,    9.10,   11.55,   13.14,   15.34,   15.25
 953,286,   3, 1448.83,    0.00,    1.51,    7.30,   10.20,   12.04,   15.17,   15.06
 954,287,   3, 1516.74,    0.00,    1.58,    8.40,    9.85,   11.28,   14.96,   14.87
 955,288,   3, 1584.66,    0.00,    1.65,    8.30,   10.35,   10.62,   14.80,   14.71
 956,289,   3, 1652.57,    0.00,    1.72,    7.30,    9.80,   10.08,   14.63,   14.54
 957,290,   3, 1720.48,    0.00,    1.79,    7.20,    9.25,    9.70,   14.46,   14.36
 958,291,   3, 1788.40,    0.00,    1.86,    7.90,    9.55,    9.82,   14.28,   14.20
 959,292,   3, 1856.31,    0.00,    1.93,    9.10,   10.50,    9.96,   14.14,   14.08
 960,293,   3, 1924.22,    0.00,    2.00,    8.40,   10.75,    9.98,   14.03,   13.96
 961,294,   3, 1992.14,    0.00,    2.07,    9.70,   11.05,   10.46,   13.91,   13.86
 962,295,   3, 2060.05,    0.00,    2.14,   12.10,   12.90,   11.44,   13.81,   13.79
 963,296,   3, 2127.97,    0.00,    2.21,   13.90,   15.00,   12.64,   13.77,   13.77
 964,297,   3, 2195.88,    0.00,    2.28,   11.40,   14.65,   13.10,   13.77,   13.76
 965,298,   3, 2263.80,    0.00,    2.35,   11.90,   13.65,   13.80,   13.74,   13.73
 966,299,   3, 2331.71,    0.00,    2.42,   12.20,   14.05,   14.30,   13.72,   13.71
 967,300,   3, 2399.63,    0.00,    2.49,   10.70,   13.45,   14.02,   13.69,   13.67
 968,301,   3, 2467.54,    0.00,    2.56,    9.60,   12.15,   13.16,   13.65,   13.61
 969,302,   3, 2535.45,    0.00,    2.64,   10.50,   12.05,   12.98,   13.58,   13.56
 970,303,   3, 2603.37,    0.00,    2.71,    9.60,   12.05,   12.52,   13.54,   13.50
 971,304,   3, 2671.28,    0.00,    2.78,    9.90,   11.75,   12.06,   13.47,   13.44
 972,305,   3, 2739.20,    0.00,    2.85,   11.90,   12.90,   12.30,   13.41,   13.40
 973,306,   3, 2807.11,    0.00,    2.92,   12.10,   14.00,   12.80,   13.39,   13.38
 974,307,   3, 2875.02,    0.00,    2.99,   14.80,   15.45,   13.66,   13.38,   13.39
 975,308,   3, 2942.94,    0.00,    3.06,   10.40,   14.60,   13.82,   13.40,   13.38
 976,309,   3, 3010.85,    0.00,    3.13,    9.20,   11.80,   13.68,   13.36,   13.34
 977,310,   3, 3078.76,    0.00,    3.20,   10.00,   11.60,   13.30,   13.31,   13.29
 978,311,   3, 3082.32,    0.00,    3.20,   10.20,   12.10,   12.92,   13.27,   13.25
 979,312,   3, 3085.89,    0.00,    3.21,    8.90,   11.55,   11.74,   13.23,   13.19
 980,313,   3, 3089.45,    0.00,    3.21,    6.20,    9.55,   10.90,   13.16,   13.11
 981,314,   3, 3093.01,    0.00,    3.21,    7.70,    8.95,   10.60,   13.07,   13.02
 982,315,   3, 3096.58,    0.00,    3.22,    6.80,    9.25,    9.96,   12.99,   12.94
 983,316,   3, 3100.14,    0.00,    3.22,    5.80,    8.30,    9.08,   12.89,   12.83
 984,317,   3, 3103.70,    0.00,    3.23,    7.10,    8.45,    8.72,   12.78,   12.73
 985,318,   3, 3107.27,    0.00,    3.23,    8.30,    9.70,    9.14,   12.69,   12.65
 986,319,   3, 3110.83,    0.00,    3.23,    9.50,   10.90,    9.50,   12.62,   12.60
 987,320,   3, 3114.39,    0.00,    3.24,   11.10,   12.30,   10.36,   12.57,   12.56
 988,321,   3, 3117.96,    0.00,    3.24,   10.00,   12.55,   11.20,   12.55,   12.53
 989,322,   3, 3121.52,    0.00,    3.24,   10.30,   12.15,   11.84,   12.51,   12.49
 990,323,   3, 3125.08,    0.00,    3.25,   10.90,   12.60,   12.36,   12.48,   12.47
 991,324,   3, 3128.65,    0.00,    3.25,    7.80,   11.35,   12.02,   12.46,   12.42
 992,325,   3, 3132.21,    0.00,    3.26,    4.40,    8.10,   10.68,   12.39,   12.34
 993,326,   3, 3135.77,    0.00,    3.26,    7.20,    7.80,   10.12,   12.28,   12.24
 994,327,   3, 3139.34,    0.00,    3.26,    8.50,    9.85,    9.76,   12.21,   12.18
 995,328,   3, 3142.90,    0.00,    3.27,    7.30,    9.90,    9.04,   12.15,   12.12
 996,329,   3, 3146.46,    0.00,    3.27,    7.80,    9.55,    9.04,   12.08,   12.05
 997,330,   3, 3150.03,    0.00,    3.27,    6.20,    9.00,    9.40,   12.01,   11.97
 998,331,   3, 3153.59,    0.00,    3.28,    6.90,    8.55,    9.34,   11.93,   11.89
 999,332,   3, 3157.15,    0.00,    3.28,    3.00,    6.95,    8.24,   11.85,   11.79
1000,333,   3, 3160.72,    0.00,    3.29,    0.00,    3.50,    6.78,   11.73,   11.64
1001,334,   3, 3164.28,    0.00,    3.29,    0.60,    2.30,    5.34,   11.55,   11.46
1002,335,   3, 3167.84,    0.00,    3.29,    1.50,    3.05,    4.40,   11.38,   11.30
1003,336,   3, 3171.41,    0.00,    3.30,    3.90,    4.70,    3.80,   11.23,   11.16
1004,337,   3, 3174.97,    0.00,    3.30,    3.20,    5.55,    3.84,   11.10,   11.04
1005,338,   3, 3235.11,    0.00,    3.36,    1.10,    4.15,    4.06,   10.98,   10.89
1006,339,   3, 3295.24,    0.00,    3.43,    2.00,    3.55,    4.34,   10.82,   10.75
1007,340,   3, 3355.37,    0.00,    3.49,    4.10,    5.05,    4.86,   10.69,   10.63
1008,341,   3, 3415.50,    0.00,    3.55,    5.50,    6.80,    5.18,   10.59,   10.54
1009,342,   3, 3475.64,    0.00,    3.61,    6.60,    8.05,    5.86,   10.51,   10.47
1010,343,   3, 3535.77,    0.00,    3.68,    4.70,    7.65,    6.58,   10.44,   10.40
1011,344,   3, 3595.90,    0.00,    3.74,    3.40,    6.05,    6.86,   10.36,   10.31
1012,345,   3, 3656.03,    0.00,    3.80,    2.80,    5.10,    6.60,   10.27,   10.21
1013,346,   3, 3670.46,    0.00,    3.82,    1.40,    4.10,    5.78,   10.16,   10.10
1014,347,   3, 3684.89,    0.00,    3.83,    3.10,    4.25,    5.08,   10.05,   10.00
1015,348,   3, 3699.32,    0.00,    3.85,    3.10,    5.10,    4.76,    9.95,    9.90
1016,349,   3, 3713.76,    0.00,    3.86,    4.70,    5.90,    5.02,    9.85,    9.81
1017,350,   3, 3728.19,    0.00,    3.88,    6.70,    7.70,    5.80,    9.78,    9.75
1018,351,   3, 3742.62,    0.00,    3.89,    6.60,    8.65,    6.84,    9.73,    9.71
1019,352,   3, 3757.05,    0.00,    3.91,    6.70,    8.65,    7.56,    9.69,    9.67
1020,353,   3, 3771.48,    0.00,    3.92,    6.70,    8.70,    8.28,    9.65,    9.63
1021,354,   3, 3785.91,    0.00,    3.94,    4.90,    7.80,    8.32,    9.61,    9.58
1022,355,   3, 3800.35,    0.00,    3.95,    6.20,    7.55,    8.22,    9.55,    9.53
1023,356,   3, 3814.78,    0.00,    3.97,    6.00,    8.10,    8.10,    9.51,    9.49
1024,357,   3, 3829.21,    0.00,    3.98,    6.40,    8.20,    8.04,    9.46,    9.44
1025,358,   3, 3843.64,    0.00,    4.00,    3.40,    6.90,    7.38,    9.42,    9.39
1026,359,   3, 3858.07,    0.00,    4.01,    2.90,    5.15,    6.98,    9.35,    9.31
1027,360,   3, 3872.51,    0.00,    4.03,    1.40,    4.15,    6.02,    9.27,    9.22
1028,361,   3, 3886.94,    0.00,    4.04,    2.80,    4.10,    5.38,    9.17,    9.13
1029,362,   3, 3901.37,    0.00,    4.06,    3.00,    4.90,    4.70,    9.09,    9.05
1030,363,   3, 3915.80,    0.00,    4.07,    2.50,    4.75,    4.52,    9.01,    8.96
1031,364,   3, 3930.23,    0.00,    4.09,    2.60,    4.55,    4.46,    8.92,    8.88
1032,365,   3, 3944.66,    0.00,    4.10,    3.90,    5.25,    4.96,    8.84,    8.80
1033,  1,   4, 3944.66,    0.00,    4.10,    3.50,    5.70,    5.10,    8.77,    8.73
1034,  2,   4, 3944.66,    0.00,    4.10,    1.70,    4.60,    4.84,    8.70,    8.65
1035,  3,   4, 3944.66,    0.00,    4.10,    5.10,    5.40,    5.36,    8.61,    8.59
1036,  4,   4, 3959.63,    0.00,    4.12,    4.40,    6.75,    5.72,    8.56,    8.54
1037,  5,   4, 3974.59,    0.00,    4.13,    2.90,    5.65,    5.52,    8.51,    8.47
1038,  6,   4, 3989.56,    0.00,    4.15,    5.50,    6.20,    5.92,    8.44,    8.42
1039,  7,   4, 4004.53,    0.00,    4.16,    5.40,    7.45,    6.66,    8.40,    8.38
1040,  8,   4, 4019.49,    0.00,    4.18,    6.80,    8.10,    7.00,    8.36,    8.35
1041,  9,   4, 4034.46,    0.00,    4.19,    5.80,    8.30,    7.28,    8.34,    8.33
1042, 10,   4, 4049.42,    0.00,    4.21,    5.80,    7.80,    7.86,    8.31,    8.30
1043, 11,   4, 4064.39,    0.00,    4.22,    4.60,    7.20,    7.68,    8.28,    8.26
1044, 12,   4, 4079.36,    0.00,    4.24,    5.60,    7.10,    7.72,    8.24,    8.23
1045, 13,   4, 4094.32,    0.00,    4.26,    5.30,    7.45,    7.42,    8.21,    8.19
1046, 14,   4, 4109.29,    0.00,    4.27,    6.60,    7.95,    7.58,    8.18,    8.17
1047, 15,   4, 4124.25,    0.00,    4.29,    8.90,    9.75,    8.20,    8.16,    8.17
1048, 16,   4, 4139.22,    0.00,    4.30,    6.10,    9.50,    8.50,    8.17,    8.16
1049, 17,   4, 4154.19,    0.00,    4.32,    6.10,    8.10,    8.60,    8.15,    8.14
1050, 18,   4, 4169.15,    0.00,    4.33,    5.60,    7.85,    8.66,    8.13,    8.12
1051, 19,   4, 4184.12,    0.00,    4.35,    3.30,    6.45,    8.00,    8.10,    8.08
1052, 20,   4, 4199.08,    0.00,    4.36,    4.90,    6.10,    7.20,    8.06,    8.04
1053, 21,   4, 4214.05,    0.00,    4.38,    6.40,    7.65,    7.26,    8.02,    8.01
1054, 22,   4, 4229.02,    0.00,    4.40,    4.60,    7.50,    6.96,    8.00,    7.98
1055, 23,   4, 4243.98,    0.00,    4.41,    4.20,    6.40,    6.68,    7.97,    7.94
1056, 24,   4, 4258.95,    0.00,    4.43,    5.70,    6.95,    7.16,    7.92,    7.91
1057, 25,   4, 4273.91,    0.00,    4.44,    5.60,    7.65,    7.30,    7.90,    7.88
1058, 26,   4, 4288.88,    0.00,    4.46,    3.70,    6.65,    6.76,    7.87,    7.85
1059, 27,   4, 4303.85,    0.00,    4.47,    4.80,    6.25,    6.80,    7.83,    7.81
1060, 28,   4, 4318.81,    0.00,    4.49,    5.20,    7.00,    7.00,    7.79,    7.78
1061, 29,   4, 4333.78,    0.00,    4.50,    4.50,    6.85,    6.76,    7.76,    7.75
1062, 30,   4, 4348.74,    0.00,    4.52,    6.10,    7.30,    6.86,    7.73,    7.72
1063, 31,   4, 4363.71,    0.00,    4.54,    7.50,    8.80,    7.62,    7.71,    7.71
1064, 32,   4, 4378.68,    0.00,    4.55,    8.10,    9.80,    8.28,    7.71,    7.71
1065, 33,   4, 4393.64,    0.00,    4.57,    4.90,    8.50,    8.22,    7.72,    7.70
1066, 34,   4, 4408.61,    0.00,    4.58,    4.60,    6.75,    8.24,    7.69,    7.68
1067, 35,   4, 4423.57,    0.00,    4.60,    3.70,    6.15,    7.76,    7.66,    7.64
1068, 36,   4, 4438.54,    0.00,    4.61,    3.10,    5.40,    6.88,    7.62,    7.60
1069, 37,   4, 4453.51,    0.00,    4.63,    6.10,    6.60,    6.48,    7.58,    7.57
1070, 38,   4, 4468.47,    0.00,    4.64,    4.90,    7.50,    6.48,    7.56,    7.55
1071, 39,   4, 4483.44,    0.00,    4.66,    4.70,    6.80,    6.50,    7.53,    7.52
1072, 40,   4, 4498.40,    0.00,    4.68,    6.90,    7.80,    7.14,    7.51,    7.50
1073, 41,   4, 4513.37,    0.00,    4.69,    5.80,    8.35,    7.68,    7.50,    7.49
1074, 42,   4, 4528.34,    0.00,    4.71,    3.70,    6.75,    7.20,    7.48,    7.47
1075, 43,   4, 4543.30,    0.00,    4.72,    3.80,    5.75,    6.98,    7.45,    7.43
1076, 44,   4, 4558.27,    0.00,    4.74,    3.50,    5.65,    6.74,    7.41,    7.39
1077, 45,   4, 4573.23,    0.00,    4.75,    4.00,    5.75,    6.16,    7.37,    7.36
1078, 46,   4, 4588.20,    0.00,    4.77,    5.80,    6.90,    6.16,    7.34,    7.33
1079, 47,   4, 4603.17,    0.00,    4.78,    8.50,    9.15,    7.12,    7.32,    7.33
1080, 48,   4, 4618.14,    0.00,    4.80,    6.80,    9.65,    7.72,    7.34,    7.34
1081, 49,   4, 4624.15,    0.00,    4.81,    5.50,    8.15,    8.12,    7.34,    7.33
1082, 50,   4, 4630.17,    0.00,    4.81,    4.90,    7.20,    8.30,    7.32,    7.31
1083, 51,   4, 4636.18,    0.00,    4.82,    4.80,    6.85,    8.10,    7.30,    7.29
1084, 52,   4, 4642.19,    0.00,    4.82,    5.60,    7.20,    7.52,    7.28,    7.28
1085, 53,   4, 4648.21,    0.00,    4.83,    6.30,    7.95,    7.42,    7.27,    7.27
1086, 54,   4, 4654.22,    0.00,    4.84,    4.60,    7.45,    7.24,    7.26,    7.25
1087, 55,   4, 4660.23,    0.00,    4.84,    4.30,    6.45,    7.12,    7.24,    7.22
1088, 56,   4, 4666.25,    0.00,    4.85,    4.60,    6.45,    7.08,    7.21,    7.20
1089, 57,   4, 4672.26,    0.00,    4.86,    2.00,    5.30,    6.36,    7.19,    7.16
1090, 58,   4, 4678.27,    0.00,    4.86,    0.80,    3.40,    5.26,    7.14,    7.10
1091, 59,   4, 4684.28,    0.00,    4.87,    3.90,    4.35,    5.12,    7.07,    7.06
1092, 60,   4, 4690.30,    0.00,    4.87,    4.90,    6.40,    5.24,    7.05,    7.03
1093, 61,   4, 4696.31,    0.00,    4.88,    5.00,    6.95,    5.32,    7.02,    7.01
1094, 62,   4, 4702.32,    0.00,    4.89,    4.80,    6.90,    5.88,    7.00,    6.99
1095, 63,   4, 4708.34,    0.00,    4.89,    4.40,    6.60,    6.60,    6.99,    6.97
